"Downloaded on",02/27/2024,"22:09:49 EST"
"Search URL",https://www.congress.gov/search?q=%7B%22search%22%3A%22gun%22%2C%22congress%22%3A%5B%22117%22%2C%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%2C%22108%22%2C%22107%22%5D%2C%22source%22%3A%22legislation%22%2C%22bill-status%22%3A%22all%22%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title
"S.Res. 499",https://www.congress.gov/bill/116th-congress/senate-resolution/499,"116th Congress (2019-2020)","A resolution acknowledging the reprehensible policy of the United States regarding the forced relocation of the Potawatomi people from their homeland east of the Mississippi River to Kansas and Oklahoma and the devastating hardships the Potawatomi people endured during the march west, known as the ""Potawatomi Trail of Death""."
"S. 3164",https://www.congress.gov/bill/116th-congress/senate-bill/3164,"116th Congress (2019-2020)","Remove the Stain Act"
"H.R. 3467",https://www.congress.gov/bill/116th-congress/house-bill/3467,"116th Congress (2019-2020)","Remove the Stain Act"
"H.R. 3599",https://www.congress.gov/bill/116th-congress/house-bill/3599,"116th Congress (2019-2020)","Law Enforcement Needs to Know Act"
"H.R. 1192",https://www.congress.gov/bill/116th-congress/house-bill/1192,"116th Congress (2019-2020)","Student and Teacher Safety Act of 2019"
"S. 2530",https://www.congress.gov/bill/116th-congress/senate-bill/2530,"116th Congress (2019-2020)","School Safety Clearinghouse Act"
"H.R. 1908",https://www.congress.gov/bill/116th-congress/house-bill/1908,"116th Congress (2019-2020)","Master Sergeant Roddie Edmonds Congressional Gold Medal Act"
"H.R. 4255",https://www.congress.gov/bill/116th-congress/house-bill/4255,"116th Congress (2019-2020)","Trafficking Reduction And Criminal Enforcement (TRACE) Act"
"S. 642",https://www.congress.gov/bill/116th-congress/senate-bill/642,"116th Congress (2019-2020)","Master Sergeant Roddie Edmonds Congressional Gold Medal Act"
"H.R. 38",https://www.congress.gov/bill/116th-congress/house-bill/38,"116th Congress (2019-2020)","Concealed Carry Reciprocity Act of 2019"
"H.Res. 1023",https://www.congress.gov/bill/116th-congress/house-resolution/1023,"116th Congress (2019-2020)","Calling for justice for George Floyd and others, and condemning violence and rioting."
"S.Res. 170",https://www.congress.gov/bill/116th-congress/senate-resolution/170,"116th Congress (2019-2020)","A resolution recognizing the Fifth Anniversary of the Chibok Girls Kidnapping by the Boko Haram Terrorist Organization and calling on the Government of Nigeria to redouble efforts to bring an end to the conflict in northeast and central Nigeria and to provide assistance to the victims."
"H.Res. 375",https://www.congress.gov/bill/116th-congress/house-resolution/375,"116th Congress (2019-2020)","Recognizing the Fifth Anniversary of the Chibok Girls Kidnapping by the Boko Haram Terrorist Organization and calling on the Government of Nigeria to redouble efforts to bring an end to the conflict in northeast and central Nigeria and to provide assistance to the victims."
"H.Res. 555",https://www.congress.gov/bill/116th-congress/house-resolution/555,"116th Congress (2019-2020)","Expressing the sense of the House of Representatives regarding the relationships between firearm violence, misogyny, and violence against women and reaffirming the importance of preventing individuals with a history of violence against women from accessing a firearm."
"H.R. 4062",https://www.congress.gov/bill/116th-congress/house-bill/4062,"116th Congress (2019-2020)","Blair Holt Firearm Owner Licensing and Record of Sale Act of 2019"
"S. 2272",https://www.congress.gov/bill/116th-congress/senate-bill/2272,"116th Congress (2019-2020)","Blair Holt Firearm Owner Licensing and Record of Sale Act of 2019"
"S. 1395",https://www.congress.gov/bill/116th-congress/senate-bill/1395,"116th Congress (2019-2020)","Age 21 Act"
"S. 2355",https://www.congress.gov/bill/116th-congress/senate-bill/2355,"116th Congress (2019-2020)","End Racial and Religious Profiling Act of 2019"
"H.R. 4339",https://www.congress.gov/bill/116th-congress/house-bill/4339,"116th Congress (2019-2020)","End Racial Profiling Act of 2019"
"S. 4936",https://www.congress.gov/bill/116th-congress/senate-bill/4936,"116th Congress (2019-2020)","Protecting our Students in Schools Act of 2020"
"H.R. 8460",https://www.congress.gov/bill/116th-congress/house-bill/8460,"116th Congress (2019-2020)","Protecting our Students in Schools Act of 2020"
"S. 2398",https://www.congress.gov/bill/116th-congress/senate-bill/2398,"116th Congress (2019-2020)","Voter Privacy Act of 2019"
"S. 627",https://www.congress.gov/bill/116th-congress/senate-bill/627,"116th Congress (2019-2020)","SAFE Act of 2019"
"H.R. 1468",https://www.congress.gov/bill/116th-congress/house-bill/1468,"116th Congress (2019-2020)","SAFE Act of 2019"
"S. 2396",https://www.congress.gov/bill/116th-congress/senate-bill/2396,"116th Congress (2019-2020)","PROFILED Act"
"S. 4819",https://www.congress.gov/bill/116th-congress/senate-bill/4819,"116th Congress (2019-2020)","Health Equity and Accountability Act of 2020"
"H.R. 6637",https://www.congress.gov/bill/116th-congress/house-bill/6637,"116th Congress (2019-2020)","Health Equity and Accountability Act of 2020"
"H.R. 2500",https://www.congress.gov/bill/116th-congress/house-bill/2500,"116th Congress (2019-2020)","National Defense Authorization Act for Fiscal Year 2020"
"S. 1790",https://www.congress.gov/bill/116th-congress/senate-bill/1790,"116th Congress (2019-2020)","National Defense Authorization Act 
for Fiscal Year 2020"
"S. 1215",https://www.congress.gov/bill/116th-congress/senate-bill/1215,"116th Congress (2019-2020)","National Defense Authorization Act for Fiscal Year 2020"
"S. 4049",https://www.congress.gov/bill/116th-congress/senate-bill/4049,"116th Congress (2019-2020)","National Defense Authorization Act for Fiscal Year 2021"
"H.R. 574",https://www.congress.gov/bill/116th-congress/house-bill/574,"116th Congress (2019-2020)","Equal Protection of Unaccompanied Minors Act"
"H.R. 1585",https://www.congress.gov/bill/116th-congress/house-bill/1585,"116th Congress (2019-2020)","Violence Against Women Reauthorization Act of 2019"
"H.R. 2745",https://www.congress.gov/bill/116th-congress/house-bill/2745,"116th Congress (2019-2020)","Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2020"
"S. 2843",https://www.congress.gov/bill/116th-congress/senate-bill/2843,"116th Congress (2019-2020)","Violence Against Women Reauthorization Act of 2019"
"H.R. 7614",https://www.congress.gov/bill/116th-congress/house-bill/7614,"116th Congress (2019-2020)","Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2021"
"S. 3912",https://www.congress.gov/bill/116th-congress/senate-bill/3912,"116th Congress (2019-2020)","Justice in Policing Act of 2020"
"S. 2584",https://www.congress.gov/bill/116th-congress/senate-bill/2584,"116th Congress (2019-2020)","An original bill making appropriations for the Departments of Commerce and Justice, Science, and Related Agencies for the fiscal year ending September 30, 2020, and for other purposes."
"H.R. 7120",https://www.congress.gov/bill/116th-congress/house-bill/7120,"116th Congress (2019-2020)","George Floyd Justice in Policing Act of 2020"
"S. 2474",https://www.congress.gov/bill/116th-congress/senate-bill/2474,"116th Congress (2019-2020)","Department of Defense Appropriations Act, 2020"
"H.R. 6395",https://www.congress.gov/bill/116th-congress/house-bill/6395,"116th Congress (2019-2020)","William M. (Mac) Thornberry National 
Defense Authorization Act for Fiscal Year 2021"
"H.R. 1893",https://www.congress.gov/bill/116th-congress/house-bill/1893,"116th Congress (2019-2020)","Next Step Act of 2019"
"S. 697",https://www.congress.gov/bill/116th-congress/senate-bill/697,"116th Congress (2019-2020)","Next Step Act of 2019"
"H.R. 2740",https://www.congress.gov/bill/116th-congress/house-bill/2740,"116th Congress (2019-2020)","Labor, Health and Human Services, Education, Defense, State, Foreign Operations, and Energy and Water Development Appropriations Act, 2020"
"H.R. 1158",https://www.congress.gov/bill/116th-congress/house-bill/1158,"116th Congress (2019-2020)","Consolidated Appropriations Act, 2020"
"H.R. 1865",https://www.congress.gov/bill/116th-congress/house-bill/1865,"116th Congress (2019-2020)","Further Consolidated Appropriations Act, 2020"
"H.R. 7617",https://www.congress.gov/bill/116th-congress/house-bill/7617,"116th Congress (2019-2020)","Defense, Commerce, Justice, Science, Energy and Water Development, Financial Services and General Government, Labor, Health and Human Services, Education, Transportation, Housing, and Urban Development Appropriations Act, 2021"
"H.R. 3055",https://www.congress.gov/bill/116th-congress/house-bill/3055,"116th Congress (2019-2020)","Further Continuing Appropriations Act, 2020, and Further Health Extenders Act of 2019"
"H.R. 648",https://www.congress.gov/bill/116th-congress/house-bill/648,"116th Congress (2019-2020)","Consolidated Appropriations Act, 2019"
"H.R. 21",https://www.congress.gov/bill/116th-congress/house-bill/21,"116th Congress (2019-2020)","Consolidated Appropriations Act, 2019"
"H.J.Res. 31",https://www.congress.gov/bill/116th-congress/house-joint-resolution/31,"116th Congress (2019-2020)","Consolidated Appropriations Act, 2019"
"H.R. 133",https://www.congress.gov/bill/116th-congress/house-bill/133,"116th Congress (2019-2020)","Consolidated Appropriations Act, 2021"
"H.Res. 90",https://www.congress.gov/bill/115th-congress/house-resolution/90,"115th Congress (2017-2018)","Expressing the sense of the House of Representatives that gun violence is a public health issue and Congress should enact by the end of the 115th Congress comprehensive Federal legislation that protects the Second Amendment and keeps communities safe and healthy, including expanding enforceable background checks for all commercial gun sales, improving the mental health system in the United States, and making gun trafficking and straw purchasing a Federal crime."
"H.Res. 361",https://www.congress.gov/bill/115th-congress/house-resolution/361,"115th Congress (2017-2018)","Supporting the goals and ideals of ""National Gun Violence Awareness Day"" and ""National Gun Violence Awareness Month""."
"H.Res. 373",https://www.congress.gov/bill/115th-congress/house-resolution/373,"115th Congress (2017-2018)","Expressing support for the designation of June 2017 as ""National Gun Violence Awareness Month"" and calling on Congress to address gun violence."
"S.Res. 179",https://www.congress.gov/bill/115th-congress/senate-resolution/179,"115th Congress (2017-2018)","A resolution expressing support for the designation of June 2, 2017, as ""National Gun Violence Awareness Day"" and June 2017 as ""National Gun Violence Awareness Month""."
"H.Res. 920",https://www.congress.gov/bill/115th-congress/house-resolution/920,"115th Congress (2017-2018)","Expressing support for the designation of June as National Gun Violence Awareness Month, and calling on Congress to address gun violence."
"H.Res. 913",https://www.congress.gov/bill/115th-congress/house-resolution/913,"115th Congress (2017-2018)","Expressing support for the goals and ideals of June 1 through June 3, 2018 as ""National Gun Violence Awareness Weekend"" and June 2018 as ""National Gun Violence Awareness Month""."
"H.R. 1278",https://www.congress.gov/bill/115th-congress/house-bill/1278,"115th Congress (2017-2018)","Ghost Guns Are Guns Act"
"S.Res. 524",https://www.congress.gov/bill/115th-congress/senate-resolution/524,"115th Congress (2017-2018)","A resolution expressing support for the designation of June 1 through June 3, 2018 as ""National Gun Violence Awareness Weekend"" and June 2018 as ""National Gun Violence Awareness Month""."
"H.R. 1612",https://www.congress.gov/bill/115th-congress/house-bill/1612,"115th Congress (2017-2018)","Gun Show Loophole Closing Act of 2017"
"H.Res. 367",https://www.congress.gov/bill/115th-congress/house-resolution/367,"115th Congress (2017-2018)","Establishing the Select Committee on Gun Violence Prevention."
"H.R. 4573",https://www.congress.gov/bill/115th-congress/house-bill/4573,"115th Congress (2017-2018)","Gun Violence Research Act of 2017"
"H.R. 3613",https://www.congress.gov/bill/115th-congress/house-bill/3613,"115th Congress (2017-2018)","Safer Neighborhoods Gun Buyback Act of 2017"
"H.R. 5657",https://www.congress.gov/bill/115th-congress/house-bill/5657,"115th Congress (2017-2018)","Gladys Ricart Gun Offender Registry Act"
"H.R. 3987",https://www.congress.gov/bill/115th-congress/house-bill/3987,"115th Congress (2017-2018)","Protecting Americans from Gun Violence Act of 2017"
"H.R. 2598",https://www.congress.gov/bill/115th-congress/house-bill/2598,"115th Congress (2017-2018)","Gun Violence Restraining Order Act of 2017"
"H.R. 1475",https://www.congress.gov/bill/115th-congress/house-bill/1475,"115th Congress (2017-2018)","Gun Trafficking Prevention Act of 2017"
"H.R. 1478",https://www.congress.gov/bill/115th-congress/house-bill/1478,"115th Congress (2017-2018)","Gun Violence Research Act"
"S. 1212",https://www.congress.gov/bill/115th-congress/senate-bill/1212,"115th Congress (2017-2018)","Gun Violence Prevention Order Act of 2017"
"H.R. 2784",https://www.congress.gov/bill/115th-congress/house-bill/2784,"115th Congress (2017-2018)","Good Neighbor Gun Dealer Act"
"H.R. 62",https://www.congress.gov/bill/115th-congress/house-bill/62,"115th Congress (2017-2018)","Gun Violence Reduction Resources Act of 2017"
"S. 2161",https://www.congress.gov/bill/115th-congress/senate-bill/2161,"115th Congress (2017-2018)","Hadiya Pendleton and Nyasia Pryear-Yard Gun Trafficking and Crime Prevention Act of 2017"
"H.R. 5941",https://www.congress.gov/bill/115th-congress/house-bill/5941,"115th Congress (2017-2018)","Child Gun Access Prevention Act"
"H.R. 1982",https://www.congress.gov/bill/115th-congress/house-bill/1982,"115th Congress (2017-2018)","Mental Health Access and Gun Violence Prevention Act of 2017"
"H.R. 6654",https://www.congress.gov/bill/115th-congress/house-bill/6654,"115th Congress (2017-2018)","To prohibit the transfer of a firearm at a gun show by a person who is not a licensed dealer."
"H.R. 6075",https://www.congress.gov/bill/115th-congress/house-bill/6075,"115th Congress (2017-2018)","Keeping Gun Dealers Honest Act of 2018"
"S. 3211",https://www.congress.gov/bill/115th-congress/senate-bill/3211,"115th Congress (2017-2018)","Keeping Gun Dealers Honest Act of 2018"
"H.R. 6278",https://www.congress.gov/bill/115th-congress/house-bill/6278,"115th Congress (2017-2018)","AVERT Future Gun Violence Act"
"H.R. 6649",https://www.congress.gov/bill/115th-congress/house-bill/6649,"115th Congress (2017-2018)","3D Printed Gun Safety Act of 2018"
"S. 3304",https://www.congress.gov/bill/115th-congress/senate-bill/3304,"115th Congress (2017-2018)","3D Printed Gun Safety Act of 2018"
